order_id,order_date,coupon_code,book_purchased,order_total,bonus_payout,won_lottery,amazon_name
285660,2022-06-20 12:26:53,j4sb25,Protecting You,2.99,0.0,0,Protecting You: A Small Town Romance (The Bailey Brothers Book 1)
285661,2022-06-20 12:27:08,ax0x10,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
285662,2022-06-20 12:36:04,5u8v36,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285663,2022-06-20 12:36:13,lfmp33,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285664,2022-06-20 12:39:02,tlqu33,Clap Back,1.99,0.0,0,Clap Back (Black Stars)
285665,2022-06-20 12:48:44,davv71,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285666,2022-06-20 12:48:44,whdo10,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285667,2022-06-20 12:51:09,elg842,Herland,0.99,2.01,1,"Herland (1915) (includes ""The Yellow Wallpaper"")"
285668,2022-06-20 12:54:31,isir41,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285669,2022-06-20 12:56:02,rxux54,Rebound Love,2.99,0.0,0,Rebound Love (Whiskey Run: Sugar)
285670,2022-06-20 12:57:23,ju5o64,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285671,2022-06-20 12:58:01,ruog23,The Life Of A Country Vet,2.99,0.0,0,James Herriot: The Life of a Country Vet
285672,2022-06-20 13:00:33,pnaj10,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285673,2022-06-20 13:01:15,y1dl27,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285674,2022-06-20 13:03:08,8zyj66,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
285675,2022-06-20 13:04:16,alct62,The Accidental Demon Slayer,0.99,2.01,1,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285676,2022-06-20 13:05:04,xgun65,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285677,2022-06-20 13:05:46,lzun34,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285678,2022-06-20 13:06:29,xbyf66,Where Away,0.99,0.0,0,Where Away (Illustrated): The Story of the USS Marblehead
285679,2022-06-20 13:08:07,8fqg11,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285680,2022-06-20 13:08:20,368026,The Alibi,2.99,0.0,0,The Alibi
285681,2022-06-20 13:10:37,32l222,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
285682,2022-06-20 13:12:00,bsqd10,Pestilence,2.99,0.009999999999999787,1,Pestilence (The Four Horsemen Book 1)
285683,2022-06-20 13:12:02,hnpx71,Black Cop's Kid,1.99,1.01,1,Black Cop's Kid: An Essay
285684,2022-06-20 13:15:55,pm8811,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285685,2022-06-20 13:20:48,toky40,Stateline,0.99,0.0,0,Stateline
285686,2022-06-20 13:20:51,mgiy32,Remember Me?,0.99,2.01,1,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
285687,2022-06-20 13:32:10,b0g627,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
285688,2022-06-20 13:34:18,j0rp40,Remember Me?,0.99,2.01,1,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
285689,2022-06-20 13:34:58,5nqe16,The One Night,1.99,1.01,1,The One Night : A Novella
285690,2022-06-20 13:37:05,osfg34,Legends And Lattes,2.99,0.0,0,Legends & Lattes: A Novel of High Fantasy and Low Stakes
285691,2022-06-20 13:47:21,chy523,Dark Purpose,1.49,1.51,1,Dark Purpose (Charli Cross Mystery Series Book 1)
285692,2022-06-20 13:49:09,e14616,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
285693,2022-06-20 13:51:22,8izu11,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
285694,2022-06-20 13:53:19,vbmr22,Left Out By The System,2.99,0.0,0,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285695,2022-06-20 13:53:30,gsyh42,Remember Me?,0.99,2.01,1,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
285696,2022-06-20 13:55:13,jpa212,The Power Of Hades,0.99,0.0,0,The Power of Hades: A Fated Mates Fantasy Romance (The Hades Trials Book 1)
285697,2022-06-20 13:55:51,s0sj74,Revelations,2.99,0.0,0,Revelations: Ancient Origins Book 1
285698,2022-06-20 14:01:35,0wm412,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285699,2022-06-20 14:06:20,si1z23,The Accidental Demon Slayer,0.99,0.0,0,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285700,2022-06-20 14:14:05,rlox20,Primordial Earth,0.99,2.01,1,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
285701,2022-06-20 14:15:12,fwdt24,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285702,2022-06-20 14:18:02,2dhj12,The Snowdonia Killings,2.99,0.0,0,The Snowdonia Killings: A Snowdonia Murder Mystery Book 1 (A DI Ruth Hunter Crime Thriller)
285703,2022-06-20 14:18:17,hucf12,Exodus,0.99,2.01,1,Exodus: Alpha Colony Book 1
285704,2022-06-20 14:19:03,vdxl71,Primordial Earth,0.99,2.01,1,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
285705,2022-06-20 14:30:35,aqwt60,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285706,2022-06-20 14:33:05,zc3961,Stateline,0.99,2.01,1,Stateline
285707,2022-06-20 14:38:34,zade25,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
285708,2022-06-20 14:43:44,g5qh10,Relics Of Utopia,0.99,0.0,0,Relics of Utopia (Starship Gilead Book 1)
285709,2022-06-20 14:47:03,xazi46,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
285710,2022-06-20 14:50:42,kwlv16,Stateline,0.99,0.0,0,Stateline
285711,2022-06-20 14:53:14,nslc63,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285712,2022-06-20 14:54:24,nwgy27,The Girls On The Shore,0.99,2.01,1,The Girls on the Shore
285713,2022-06-20 15:09:31,axsi24,The Zen Of Dancing In The Rain,0.99,0.0,0,The Zen of Dancing in the Rain : Becoming One with the Storm
285714,2022-06-20 15:10:42,tn4837,Where Away,0.99,2.01,1,Where Away (Illustrated): The Story of the USS Marblehead
285715,2022-06-20 15:11:32,4zfg22,Pestilence,2.99,0.009999999999999787,1,Pestilence (The Four Horsemen Book 1)
285716,2022-06-20 15:14:56,uhby25,Primordial Earth,0.99,2.01,1,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
285717,2022-06-20 15:20:40,ra7t11,Waco: A Survivor's Story,2.99,0.009999999999999787,1,Waco: A Survivor's Story
285718,2022-06-20 15:33:15,dhcz20,Kingdoms At War,0.99,2.01,1,Kingdoms at War: An Epic Fantasy Adventure (Dragon Gate Book 1)
285719,2022-06-20 15:44:28,hboc32,Pestilence,2.99,0.0,0,Pestilence (The Four Horsemen Book 1)
285720,2022-06-20 15:56:20,d0l210,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
285721,2022-06-20 15:59:13,mgq622,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285722,2022-06-20 16:05:17,mxd637,The Power Of Hades,0.99,0.0,0,The Power of Hades: A Fated Mates Fantasy Romance (The Hades Trials Book 1)
285723,2022-06-20 16:07:54,rbsf23,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285724,2022-06-20 16:17:12,gafk14,Truck Driver,0.99,0.0,0,Truck Driver
285725,2022-06-20 16:18:02,vg0g72,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
285726,2022-06-20 16:18:41,kfzn16,It's Not About You,1.99,1.01,1,It's Not About You: A Brief Guide to a Meaningful Life
285727,2022-06-20 16:19:06,taoq13,The Accidental Demon Slayer,0.99,0.0,0,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285728,2022-06-20 16:19:38,kxsb52,Six Minutes To Freedom,1.99,1.01,1,Six Minutes To Freedom
285729,2022-06-20 16:25:51,knjp12,A Dragon's Chains,2.99,0.0,0,A Dragon's Chains: An Epic Fantasy Saga (The Remembered War Book 1)
285730,2022-06-20 16:27:04,a5bo10,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285731,2022-06-20 16:28:24,0tvi64,Stateline,0.99,0.0,0,Stateline
285732,2022-06-20 16:30:33,aaho14,Black Cop's Kid,1.99,0.0,0,Black Cop's Kid: An Essay
285733,2022-06-20 16:33:16,hl8t13,Take The Lead,1.99,0.0,0,Take the Lead: An Essay
285734,2022-06-20 16:43:22,quug42,Herland,0.99,2.01,1,"Herland (1915) (includes ""The Yellow Wallpaper"")"
285735,2022-06-20 16:50:31,kawj40,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285736,2022-06-20 16:58:00,qhlj34,Waco: A Survivor's Story,2.99,0.0,0,Waco: A Survivor's Story
285737,2022-06-20 16:58:16,uxeu40,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285738,2022-06-20 17:01:59,hoqu54,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285739,2022-06-20 17:02:32,s2vb10,Visitor,0.99,2.01,1,Visitor (Transcendence Book 1)
285740,2022-06-20 17:06:14,bnpc21,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285741,2022-06-20 17:09:10,ulir15,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
285742,2022-06-20 17:13:07,qzap50,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285743,2022-06-20 17:18:16,qgwi52,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285744,2022-06-20 17:21:58,rka837,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
285745,2022-06-20 17:22:04,uqmb15,The Girls On The Shore,0.99,0.0,0,The Girls on the Shore
285746,2022-06-20 17:23:01,ug3017,Keeping Each Other Alive,2.99,0.0,0,Keeping Each Other Alive: A Vietnam War Memoir
285747,2022-06-20 17:31:20,xnlt16,Trayvon: Ten Years Later,1.99,0.0,0,Trayvon: Ten Years Later
285748,2022-06-20 17:43:38,vmjl30,The One Night,1.99,0.0,0,The One Night : A Novella
285749,2022-06-20 17:43:44,laur17,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285750,2022-06-20 17:47:13,u5da34,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
285751,2022-06-20 17:49:41,gx0i20,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
285752,2022-06-20 17:49:44,btv550,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
285753,2022-06-20 17:56:19,roru30,Claimed,0.99,2.01,1,Claimed: A Sci-Fi Alien Romance (Fated Mates of the Kalixian Warriors Book 1)
285754,2022-06-20 18:06:50,9onr30,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285755,2022-06-20 18:09:13,wn8v12,The Snowdonia Killings,2.99,0.009999999999999787,1,The Snowdonia Killings: A Snowdonia Murder Mystery Book 1 (A DI Ruth Hunter Crime Thriller)
285756,2022-06-20 18:29:05,mzxi45,Dark Stranger The Dream,0.99,2.01,1,Dark Stranger The Dream (The Children Of The Gods Paranormal Romance Book 1)
285757,2022-06-20 18:32:19,asc727,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285758,2022-06-20 18:38:21,ovcy13,A Ruin Of Roses,2.99,0.009999999999999787,1,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285759,2022-06-20 18:39:45,zea121,Exodus,0.99,0.0,0,Exodus: Alpha Colony Book 1
285760,2022-06-20 18:48:16,3udm23,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
285761,2022-06-20 18:56:23,yp5z11,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285762,2022-06-20 19:03:23,q1yn34,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285763,2022-06-20 19:03:24,gpky12,Death of a Laird,1.99,1.01,1,Death of a Laird: A Hamish Macbeth Short Story (Digital Original) (A Hamish Macbeth Mystery)
285764,2022-06-20 19:09:19,49lv13,The Accidental Demon Slayer,0.99,2.01,1,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285765,2022-06-20 19:13:32,fn2g25,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285766,2022-06-20 19:20:47,cqu612,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
285767,2022-06-20 19:23:09,sk5r24,It's Not About You,1.99,1.01,1,It's Not About You: A Brief Guide to a Meaningful Life
285768,2022-06-20 19:23:25,zlup52,Shadows And Shade,2.99,0.0,0,Shadows and Shade: Tips for surviving your paranormal kidnapping (I mean rescue) inside.
285769,2022-06-20 19:24:44,dblz33,The Accidental Demon Slayer,0.99,0.0,0,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285770,2022-06-20 19:26:00,elzr60,The Legs Are The Last To Go,1.99,0.0,0,"The Legs Are the Last to Go: Aging, Acting, Marrying, and Other Things I Learned the Hard Way"
285771,2022-06-20 19:28:07,olmn10,The Ghost,2.99,0.0,0,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
285772,2022-06-20 19:34:27,gilq67,Remember Me?,0.99,0.0,0,Remember Me?: An addictive psychological thriller that you won't be able to put down in 2022
285773,2022-06-20 19:57:13,itv011,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
285774,2022-06-20 20:52:47,ciyc43,Take The Lead,1.99,0.0,0,Take the Lead: An Essay
285775,2022-06-20 20:53:17,qymw13,The Ghost,2.99,0.0,0,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
285776,2022-06-20 20:53:43,pmtg12,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285777,2022-06-20 20:54:21,m6zp25,Dark Purpose,1.49,1.51,1,Dark Purpose (Charli Cross Mystery Series Book 1)
285778,2022-06-20 20:56:51,ujon46,Where Away,0.99,2.01,1,Where Away (Illustrated): The Story of the USS Marblehead
285779,2022-06-20 20:57:47,0m0d40,The Accidental Demon Slayer,0.99,2.01,1,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285780,2022-06-20 21:00:37,2nwz42,The Girls On The Shore,0.99,0.0,0,The Girls on the Shore
285781,2022-06-20 21:05:04,lsxx13,The Secret Of Giza,0.99,2.01,1,The Secret of Giza (The Kwan Thrillers Book 1)
285782,2022-06-20 21:10:22,3asp16,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285783,2022-06-20 21:11:22,a8gj13,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285784,2022-06-20 21:12:18,kio623,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285785,2022-06-20 21:14:55,xyxb13,Where Away,0.99,0.0,0,Where Away (Illustrated): The Story of the USS Marblehead
285786,2022-06-20 21:14:56,zawl71,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285787,2022-06-20 21:15:24,xsxo25,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
285788,2022-06-20 21:18:23,ikx713,Deadly Games,2.99,0.0,0,Deadly Games: A Cavendish & Walker Novel - Book 1
285789,2022-06-20 21:18:25,dqru50,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
285790,2022-06-20 21:18:48,hdyf14,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285791,2022-06-20 21:23:20,ugly13,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
285792,2022-06-20 21:25:57,ttvb12,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
285793,2022-06-20 21:29:29,v5jp20,The Making Of The Godfather,0.99,0.0,0,The Making of the Godfather
285794,2022-06-20 21:32:14,eipm14,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285795,2022-06-20 21:37:42,slia20,Black Cop's Kid,1.99,0.0,0,Black Cop's Kid: An Essay
285796,2022-06-20 21:39:25,jvhz16,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
285797,2022-06-20 21:42:20,wuqo50,The Lost Girls Of Ireland,0.99,0.0,0,The Lost Girls Of Ireland
285798,2022-06-20 21:45:24,ym6450,Mrs. Kennedy And Me,1.99,1.01,1,Mrs. Kennedy and Me: An Intimate Memoir
285799,2022-06-20 21:50:13,vk6a14,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285800,2022-06-20 21:52:59,szzw16,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
285801,2022-06-20 21:54:11,uznf20,It's Not About You,1.99,1.01,1,It's Not About You: A Brief Guide to a Meaningful Life
285802,2022-06-20 21:57:31,x9z370,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
285803,2022-06-20 21:58:48,alu620,Saving Paradise,2.99,0.009999999999999787,1,Saving Paradise (Pono Hawkins Thriller Book 1)
285804,2022-06-20 21:59:19,peq420,Time Limits,1.99,0.0,0,Time Limits: A Marc McKnight Time Travel Adventure (Marc McKnight Time Travel Adventures Book 1)
285805,2022-06-20 22:00:51,jcsl17,Waco: A Survivor's Story,2.99,0.009999999999999787,1,Waco: A Survivor's Story
285806,2022-06-20 22:01:41,zmj834,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285807,2022-06-20 22:06:24,is3l33,The Ghost,2.99,0.009999999999999787,1,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
285808,2022-06-20 22:09:50,hwi510,Hieronymus Bosch: A Mysterious Profile,2.99,0.0,0,Hieronymus Bosch: A Mysterious Profile (Mysterious Profiles)
285809,2022-06-20 22:11:17,e8yd27,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285810,2022-06-20 22:12:18,nb5p10,Black Autumn,0.99,0.0,0,Black Autumn: Surviving the Crash (The Black Autumn Series Book 1)
285811,2022-06-20 22:15:13,ppze33,Don't Lie To Me,0.99,2.01,1,DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1)
285812,2022-06-20 22:25:01,kkja12,Visitor,0.99,0.0,0,Visitor (Transcendence Book 1)
285813,2022-06-20 22:26:01,2kct72,Truck Driver,0.99,0.0,0,Truck Driver
285814,2022-06-20 22:26:19,2xw945,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285815,2022-06-20 22:32:55,howt12,Relics Of Utopia,0.99,2.01,1,Relics of Utopia (Starship Gilead Book 1)
285816,2022-06-20 22:35:06,opf740,The Perfect Suitor,0.99,0.0,0,The Perfect Suitor: A gripping psychological thriller with a shocking twist
285817,2022-06-20 22:43:20,abde14,The Perfect Suitor,0.99,2.01,1,The Perfect Suitor: A gripping psychological thriller with a shocking twist
285818,2022-06-20 22:45:50,7smp25,I Survived To Tell,0.99,2.01,1,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
285819,2022-06-20 23:03:14,izo422,There's A Bear In The House!,1.99,1.01,1,There's a Bear In the House!
285820,2022-06-20 23:07:38,loi213,Rebound Love,2.99,0.009999999999999787,1,Rebound Love (Whiskey Run: Sugar)
285821,2022-06-20 23:19:45,um0233,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285822,2022-06-20 23:22:44,cbqw23,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285823,2022-06-20 23:33:19,puh237,Nepenthe,2.99,0.0,0,Nepenthe: A Tentacle Alien Space Fantasy (We Are Nepenthe Book 1)
285824,2022-06-20 23:37:14,4odr23,I Survived To Tell,0.99,0.0,0,I Survived to Tell: A Holocaust Memoir about Survival in the Warsaw Ghetto and 7 Camps
285825,2022-06-20 23:38:38,wq8w10,Primordial Earth,0.99,0.0,0,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
285826,2022-06-20 23:39:23,4b1i22,Trayvon: Ten Years Later,1.99,0.0,0,Trayvon: Ten Years Later
285827,2022-06-21 00:00:22,ybzr40,Pestilence,2.99,0.0,0,Pestilence (The Four Horsemen Book 1)
285828,2022-06-21 00:20:20,klbs33,The Power Of Hades,0.99,0.0,0,The Power of Hades: A Fated Mates Fantasy Romance (The Hades Trials Book 1)
285829,2022-06-21 00:21:10,qv1b14,Left Out By The System,2.99,0.0,0,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285830,2022-06-21 00:23:52,tazu12,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285831,2022-06-21 00:29:16,8fl020,The Golden Girls' Getaway,0.99,0.0,0,"The Golden Girls' Getaway: The perfect feel-good, funny read from USA Today bestseller Judy Leigh for 2022"
285832,2022-06-21 00:31:19,rkfr13,Primordial Earth,0.99,2.01,1,"Primordial Earth: Book 1 (The Extinction Series - A Prehistoric, Post-Apocalyptic, Sci-Fi Thriller)"
285833,2022-06-21 00:54:18,8znx33,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285834,2022-06-21 01:11:54,kief30,Trayvon: Ten Years Later,1.99,0.0,0,Trayvon: Ten Years Later
285835,2022-06-21 01:14:11,nwzp13,Kingdoms At War,0.99,0.0,0,Kingdoms at War: An Epic Fantasy Adventure (Dragon Gate Book 1)
285836,2022-06-21 01:18:53,ld4g32,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
285837,2022-06-21 01:27:27,knfr52,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285838,2022-06-21 01:42:55,pwz525,Left Out By The System,2.99,0.0,0,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285839,2022-06-21 01:42:59,rmhd20,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
285840,2022-06-21 01:45:53,3c6f10,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285841,2022-06-21 01:48:08,psdr66,Rhapsodic,2.99,0.0,0,Rhapsodic (The Bargainer Book 1)
285842,2022-06-21 02:02:21,z6cq15,A Touch Of Darkness,2.99,0.0,0,A Touch of Darkness (Hades X Persephone Book 1)
285843,2022-06-21 02:09:24,crjz30,Legends And Lattes,2.99,0.0,0,Legends & Lattes: A Novel of High Fantasy and Low Stakes
285844,2022-06-21 03:21:56,w8bf16,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285845,2022-06-21 04:28:53,fmri12,Her Alien Prince,0.99,2.01,1,Her Alien Prince: A Sci-Fi Alien Romance (Voxeran Fated Mates Book 1)
285846,2022-06-21 04:40:50,yklv22,The Almanack of Naval Ravikant,2.99,0.0,0,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness
285847,2022-06-21 05:46:33,dkv412,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285848,2022-06-21 05:57:34,7uv344,The One Night,1.99,1.01,1,The One Night : A Novella
285849,2022-06-21 05:59:45,cmxo41,The Accidental Demon Slayer,0.99,2.01,1,The Accidental Demon Slayer (Biker Witches Mystery Book 1)
285850,2022-06-21 06:12:53,bjpb11,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285851,2022-06-21 06:15:50,657r13,The Secret Of Giza,0.99,0.0,0,The Secret of Giza (The Kwan Thrillers Book 1)
285852,2022-06-21 06:15:57,bmrb21,Don't Lie To Me,0.99,0.0,0,DON'T LIE TO ME (Eva Rae Thomas Mystery Book 1)
285853,2022-06-21 06:19:07,ql3f13,A Ruin Of Roses,2.99,0.0,0,A Ruin of Roses (Deliciously Dark Fairytales Book 1)
285854,2022-06-21 06:28:02,t0nc33,Dead By Sunset,1.99,0.0,0,"Dead by Sunset: Perfect Husband, Perfect Killer?"
285855,2022-06-21 06:35:43,tcpn13,The Ghost,2.99,0.009999999999999787,1,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
285856,2022-06-21 06:57:10,d6rn20,A Touch Of Darkness,2.99,0.009999999999999787,1,A Touch of Darkness (Hades X Persephone Book 1)
285857,2022-06-21 07:08:20,w3qk11,The Ghost,2.99,0.009999999999999787,1,The Ghost: The Secret Life of CIA Spymaster James Jesus Angleton
285858,2022-06-21 07:08:23,q2bt16,Every Little Secret,0.99,0.0,0,Every Little Secret: A new suspense-packed psychological thriller for 2022!
285859,2022-06-21 07:14:51,6hs510,The Alibi,2.99,0.0,0,The Alibi
285860,2022-06-21 07:36:50,akfe52,Legends And Lattes,2.99,0.0,0,Legends & Lattes: A Novel of High Fantasy and Low Stakes
285861,2022-06-21 07:48:44,p8oy76,Left Out By The System,2.99,0.009999999999999787,1,Left Out By The System: Post-Apocalyptic LitRPG Adventure (Lonely Apocalypse Book 1)
285862,2022-06-21 07:55:44,2ohf15,Mrs. Kennedy And Me,1.99,0.0,0,Mrs. Kennedy and Me: An Intimate Memoir
285863,2022-06-21 07:59:11,03xq30,The Lost Girls Of Ireland,0.99,2.01,1,The Lost Girls Of Ireland
285864,2022-06-21 08:04:55,d9r814,Ship Of Magic,2.99,0.0,0,Ship of Magic (Liveship Traders Trilogy Book 1)
285865,2022-06-21 08:20:29,aiso17,Every Little Secret,0.99,2.01,1,Every Little Secret: A new suspense-packed psychological thriller for 2022!
